OD(m),t(m),currentTop,currentBottom,toptension,depth(m),coverage,buoyThick,log(OMFD),MAPE
0.358752744,0.014248377,1.157203555,0.211943622,5459.208818,591.9205273,0.5,0.330147465,-0.472370099,10.4057277
0.738015008,0.008135748,0.061458813,0.404770594,5913.170772,962.3467646,0.5,0.330147465,-2.508638306,38.33460502
0.402905398,0.018779327,0.100047661,0.469786277,3678.14442,1416.615322,0.5,0.330147465,-2.595166283,24.94458086
0.26566747,0.015938293,2.476565963,0.146609978,1573.835272,1354.894675,0.5,0.330147465,2.656098202,0.840944536
0.529361956,0.018383232,2.0598462,0.061787807,4921.0973,1282.784825,0.5,0.330147465,1.6599162,30.16624369
0.348529608,0.011028677,2.057572069,0.1800488,2379.811334,669.7977262,0.5,0.330147465,1.924279286,11.51252022
0.323822415,0.018069644,2.194717378,0.105914364,3774.44995,1152.632087,0.5,0.330147465,1.63447727,1.95209296
0.172956184,0.019086699,2.624423994,0.475192523,4515.801932,1300.147268,0.5,0.330147465,1.57634135,1.861038054
0.387005109,0.00990699,2.212106583,0.095687374,4469.556527,792.969208,0.5,0.330147465,1.46834733,35.33084908
0.302650261,0.012643465,2.120553238,0.4584367,2508.643543,587.2645325,0.5,0.330147465,1.800717078,44.22234412
0.222479787,0.017817907,1.896061546,0.208135558,4106.35739,1480.872053,0.5,0.330147465,0.836956737,24.20958308
0.290844945,0.010279495,0.374405681,0.012746535,4306.113914,742.7101863,0.5,0.330147465,-3.602059991,20.85965356
0.216819571,0.008715956,1.900848071,0.158663895,2034.510637,506.0881611,0.5,0.330147465,1.434568904,26.55664894
0.449070551,0.015202835,0.825034221,0.110840127,5414.644498,923.6999056,0.5,0.330147465,-1.089375595,15.03452968
0.31187518,0.010643766,1.743032605,0.082813417,1673.758935,1079.915743,0.5,0.330147465,1.869818208,3.880281225
0.262380296,0.017919699,2.358060887,0.069483718,3455.393363,1118.818205,0.5,0.330147465,1.727541257,8.370820242
0.306759066,0.017904242,2.505331097,0.491637629,2391.194856,1287.070908,0.5,0.330147465,2.450249108,8.788489023
0.192493041,0.008897771,0.988921556,0.017269346,4134.496253,1027.821785,0.5,0.330147465,-1.4867824,0.123527246
0.386940668,0.007033177,0.784449662,0.103538794,5561.099394,1121.103361,0.5,0.330147465,-1.621602099,27.79146992
0.256646105,0.016202319,0.876778287,0.139978332,4266.431882,645.1562774,0.5,0.330147465,-1.403402904,4.688673744
0.409330819,0.010513927,2.185710596,0.070912619,4459.5641,1094.89137,0.5,0.330147465,1.673941999,1.774721713
0.259675568,0.014776466,0.811575539,0.042933432,1492.542543,1001.842863,0.5,0.330147465,-0.160521953,13.61803756
0.299502394,0.012277645,2.046669385,0.226299889,739.7012852,867.5719254,0.5,0.330147465,2.525044807,45.08881983
0.245935753,0.013614979,2.516270281,0.101699871,2847.588485,1283.546958,0.5,0.330147465,2.214843848,12.22668158
0.563955404,0.017807831,2.313160866,0.017221018,5626.651199,1101.509905,0.5,0.330147465,1.808210973,31.08495826
0.372679728,0.0124573,2.339747305,0.262051131,3786.169064,1105.289664,0.5,0.330147465,1.948901761,1.417138143
0.261717977,0.017798626,2.343491812,0.184820712,4913.041387,994.9049503,0.5,0.330147465,1.220108088,26.20496177
0.231258895,0.008957512,1.873725208,0.379280725,2237.169323,1093.121822,0.5,0.330147465,1.5289167,40.56930325
0.250333892,0.007418656,1.977014222,0.039818487,2769.867335,894.1219205,0.5,0.330147465,1.463892989,1.990493299
0.628490033,0.013813559,1.875368057,0.015872573,9046.368303,1417.333642,0.5,0.330147465,1,4.855070114
0.214923843,0.009736242,1.954921842,0.268421353,1824.549642,1293.294321,0.5,0.330147465,1.930439595,15.69921281
0.159836402,0.008586885,0.197518603,0.214519746,1954.989358,1211.802437,0.5,0.330147465,-4.321481621,3.53438534
0.186668888,0.013166616,2.260863819,0.206575801,2560.715582,1086.445141,0.5,0.330147465,1.731588765,26.67048359
0.354634262,0.016388354,0.076568344,0.475679533,2168.347289,1123.85019,0.5,0.330147465,-2.214670165,1.521282963
0.419003971,0.007196009,2.511650236,0.341184611,4051.615427,1085.528133,0.5,0.330147465,2.238046103,1.19277863
0.221807094,0.009479726,1.698402624,0.05731224,3736.404495,992.9463609,0.5,0.330147465,0.537819095,4.055001063
0.332806704,0.017878944,0.311247907,0.394247991,4061.049408,562.2312087,0.5,0.330147465,-2.970616222,10.01929576
0.362544327,0.008111269,1.599794407,0.079804719,4933.491226,1235.642096,0.5,0.330147465,0.498310554,12.39934341
0.236062731,0.016516658,2.137325441,0.233047085,5804.283279,958.5743887,0.5,0.330147465,0.596597096,23.78495846
0.224599784,0.012621121,0.238408475,0.353113173,1575.528316,668.7208557,0.5,0.330147465,-2.847711656,18.73099665
0.215043573,0.00733139,2.581300453,0.326599815,1789.886793,1021.959603,0.5,0.330147465,2.648360011,4.180592736
0.342810107,0.017795457,2.422003123,0.412099493,4185.340272,1192.671376,0.5,0.330147465,1.844477176,11.5638503
0.353691542,0.015204522,2.222977906,0.316497359,3227.105119,1284.320074,0.5,0.330147465,1.926342447,21.02042997
0.18558144,0.007267689,2.210472187,0.243570124,4107.175446,1244.754629,0.5,0.330147465,1.08278537,18.12896579
0.537616927,0.016189658,2.215795224,0.071466005,4112.232967,866.3531254,0.5,0.330147465,1.929418926,49.02060106
0.2512142,0.018808341,1.891355938,0.191623785,4542.635724,1374.152233,0.5,0.330147465,0.767155866,25.83855688
0.200409658,0.017186683,2.031255892,0.2356191,3496.853722,1452.254415,0.5,0.330147465,1.26245109,10.35147905
0.419180688,0.009637086,1.582340827,0.08684715,5630.35729,852.3126881,0.5,0.330147465,0.481442629,8.155356409
0.276301579,0.016402754,2.25195687,0.308369013,1235.266238,1366.200428,0.5,0.330147465,2.537819095,30.51057237
0.194061281,0.015532551,2.148005077,0.110125425,1957.782093,1288.923861,0.5,0.330147465,1.989894564,9.7660513
0.181522343,0.016896773,1.786947456,0.126860309,844.0531392,967.4447514,0.5,0.330147465,1.977723605,34.42137075
0.34064588,0.013538515,2.295620263,0.387524714,3277.019445,1479.738273,0.5,0.330147465,2.029383778,21.32752312
0.170926608,0.016533033,2.325537244,0.192091248,2208.223789,1107.188288,0.5,0.330147465,1.998259338,4.897518337
0.47438496,0.01053194,2.229403228,0.189438139,2706.044851,1467.99089,0.5,0.330147465,2.471291711,11.85887312
0.257281033,0.011931122,2.193493167,0.167165026,2205.003819,882.4797464,0.5,0.330147465,1.937517892,20.60624403
0.642779999,0.01398865,2.6682637,0.48064319,4962.872723,836.2774817,1,0.330147465,2.103803721,8.773809728
0.384669816,0.007583721,1.377230014,0.394554134,467.4488064,1050.126546,1,0.330147465,2.1430148,10.99523635
0.555820104,0.015729909,1.563929145,0.322620284,765.9566749,788.0942646,1,0.330147465,2.025305865,9.616635947
0.340336167,0.011625115,2.25912112,0.27279667,1887.146976,523.3283223,1,0.330147465,1.648360011,10.59522308
0.760948678,0.014580199,1.51623426,0.142385729,1034.804574,1216.439245,1,0.330147465,1.873901598,11.86403893
0.732735849,0.016946505,2.148762563,0.021256146,1115.578857,805.9920656,1,0.330147465,2.354108439,10.04912119
0.411522508,0.008277661,1.79888089,0.308607131,2349.84864,1254.643268,1,0.330147465,1.214843848,6.989965218
0.224911745,0.013434255,1.412959184,0.132283944,2633.329315,1459.232436,1,0.330147465,-0.548213564,8.743667197
0.248768761,0.015140587,0.743725242,0.500398677,2539.587459,1477.228956,1,0.330147465,-1.756961951,6.099428091
0.761999756,0.008534054,1.349960706,0.08962055,531.1019942,974.0779452,1,0.330147465,2.103803721,25.4493533
0.288448413,0.016432443,2.208625582,0.054075127,3356.697045,1132.950392,1,0.330147465,0.725911632,0.623120692
0.170002035,0.011998945,2.021209934,0.061633098,265.7117788,792.5716084,1,0.330147465,2.424881637,20.3500103
0.742614021,0.013638998,0.839768237,0.031524799,4001.245949,1402.51805,1,0.330147465,-0.756961951,7.656490869
0.466663755,0.015447891,2.356836917,0.487754845,3168.788256,509.2116909,1,0.330147465,1.654176542,1.428291986
0.247282776,0.018365294,2.653786269,0.016582429,1099.773353,1301.280885,1,0.330147465,2.146128036,2.268665783
0.366441614,0.012944215,0.136514637,0.094629406,3998.549348,1139.471594,1,0.330147465,-6.772113295,9.478978317
0.431226658,0.013148144,1.565408002,0.399351899,1433.372118,1051.980829,1,0.330147465,1.462397998,0.151956516
0.311139681,0.014308842,2.588716536,0.434413302,1703.670241,827.5127062,1,0.330147465,2.113943352,5.514009849
0.594958619,0.010948015,1.687244538,0.050453846,928.1051445,1370.885151,1,0.330147465,2.217483944,13.06838523
0.162677303,0.008307267,0.930432652,0.106340302,2420.659877,576.5106566,1,0.330147465,-2.458420756,3.233242822
0.343564385,0.015968995,1.372372758,0.460008177,2739.207008,1047.476078,1,0.330147465,0.045322979,15.34430706
0.716863901,0.008750816,1.672969086,0.251043283,685.8667437,1156.369124,1,0.330147465,2.385606274,6.948011009
0.354399723,0.008814215,2.476054421,0.124449443,3431.933066,1227.266796,1,0.330147465,1.399673721,4.204144315
0.410703131,0.011963115,1.542469546,0.165969849,2903.379416,1141.268783,1,0.330147465,0.431363764,4.181180142
0.27291934,0.009845316,2.515586626,0.492768006,2624.107705,695.3887982,1,0.330147465,1.303196057,7.268467144
0.321553076,0.01167149,0.909132703,0.157936341,2913.834508,749.9316337,1,0.330147465,-1.642065153,11.44176518
0.175082022,0.011718748,1.092365999,0.512042667,171.8545043,1041.217886,1,0.330147465,1.597695186,31.98642828
0.281786452,0.008147563,1.95366071,0.510944876,1354.941539,1017.765956,1,0.330147465,1.537819095,0.080285539
0.338147141,0.014752683,1.629212476,0.140940186,933.7363517,1095.630948,1,0.330147465,1.611723308,21.23845853
0.658092391,0.014819309,0.697028728,0.463993684,4610.166493,604.3923488,1,0.330147465,-0.946921557,0.708429904
0.168054103,0.016135428,2.233648874,0.170007838,284.6594514,623.3505385,1,0.330147465,2.460897843,26.74715251
0.519125364,0.011015994,0.292599123,0.455643382,4473.647611,672.9508229,1,0.330147465,-2.982966661,18.4704889
0.67259183,0.018227154,0.756731894,0.438635782,2949.93095,793.2462153,1,0.330147465,-0.364516253,18.01171905
0.393265034,0.017595599,0.372357001,0.211301905,577.2388699,1391.689731,1,0.330147465,-1.14691047,26.16324136
0.185294591,0.010332904,1.768933311,0.296233106,338.7245512,1457.346994,1,0.330147465,2.06069784,5.598642186
0.252995448,0.018888445,1.217258479,0.51393877,3872.551284,1400.585421,1,0.330147465,-1.178486472,9.301840392
0.183234353,0.016887313,2.684556047,0.390728486,2470.14026,853.3678883,1,0.330147465,1.017033339,6.350291628
0.371169171,0.015992278,2.000355531,0.35721374,3530.157332,801.830351,1,0.330147465,0.752816431,4.931872094
0.250578362,0.007082685,0.514636883,0.153368991,4057.426908,637.1354083,1,0.330147465,-3.974694135,0.360743758
0.760652779,0.009853775,1.744006036,0.102766578,3397.919893,1110.283926,1,0.330147465,1.598790507,5.265202802
0.393124557,0.01891451,0.499680648,0.480424284,1255.590358,505.5093085,1,0.330147465,-0.723538196,15.06069594
0.569767915,0.013114299,1.5944738,0.509902392,4218.119269,822.9241504,1,0.330147465,0.689308859,1.784163527
0.217673096,0.015545311,1.937778142,0.062086152,4252.464511,1187.414854,1,0.330147465,-0.389339837,5.375785668
0.568609533,0.009410103,1.130579771,0.419026486,4428.584386,1088.513267,1,0.330147465,-0.241845378,8.773093954
0.743749983,0.007789619,1.872808673,0.126730025,1172.155241,790.842484,1,0.330147465,2.523746467,6.312204733
0.462844885,0.012399917,2.125541269,0.118234246,758.2602505,966.7256758,1,0.330147465,2.540329475,1.295246878
0.215509103,0.012810466,1.121770616,0.032503266,1934.890273,1032.436806,1,0.330147465,-1.07211659,7.935532938
0.274801123,0.018917021,0.990279785,0.220527733,2746.660042,976.987565,1,0.330147465,-1.395773947,11.46723428
0.554837649,0.010843836,1.03340994,0.047546788,3546.75352,846.9130635,1,0.330147465,-0.54515514,10.04342573
0.159044546,0.007376466,1.327824267,0.058680178,3487.060921,1031.787392,1,0.330147465,-1.863279433,8.561784279
0.413475667,0.007912364,0.17533576,0.452468895,3503.688739,1019.565644,1,0.330147465,-3.484126156,23.50534656
0.478425823,0.018249244,0.721099745,0.338932269,2632.645435,1258.21985,1,0.330147465,-1.078313525,10.61213656
0.721876249,0.0100256,0.640806556,0.458061724,4065.937801,1131.668823,1,0.330147465,-0.70333481,35.02110841
0.162155919,0.014358406,0.820293635,0.117195187,829.8597951,1038.753154,1,0.330147465,-1.186419011,17.23189848
0.186077319,0.009732689,0.651650183,0.083486657,2402.358506,928.6498709,1,0.330147465,-3.191789027,35.62033549
0.313470848,0.014108064,1.416951906,0.07583518,650.6732508,1148.379446,1,0.330147465,1.506505032,23.69317853
0.403021633,0.010543634,2.607109331,0.41507641,2627.937893,1032.243679,1,0.330147465,2.075546961,1.329341948
0.320477286,0.013393343,0.468870016,0.020484051,3924.22007,1419.865533,1,0.330147465,-4.12090412,9.400756273
0.558932801,0.01299063,0.569583557,0.481076687,3750.602241,1311.542211,1,0.330147465,-1.169411331,32.83546464
0.49969023,0.017046143,1.373458396,0.448203999,4698.103013,645.6912905,1,0.330147465,-0.030118356,22.57615382
0.40364622,0.012085793,1.611840663,0.421902509,2899.166552,892.7198582,1,0.330147465,0.564666064,2.385775278
0.494741164,0.009655936,0.741043308,0.42925371,1825.99827,1232.605,1,0.330147465,-0.256490235,8.442843749
0.58855287,0.016613807,2.437551241,0.113591975,1750.090837,1200.910714,1,0.330147465,2.442479769,8.11989022
0.710365651,0.01618619,2.689586595,0.210455064,3888.440067,979.4358941,1,0.330147465,2.390935107,0.451734566
0.546470304,0.010950494,1.944020896,0.137343431,3213.596486,1293.546498,1,0.330147465,1.491361694,4.891026441
0.382729606,0.010816031,0.789866895,0.231557226,4885.935073,1184.668188,1,0.330147465,-2.316952962,1.652284329
0.408681425,0.012340296,0.729713621,0.324511084,2936.582294,783.5892044,1,0.330147465,-1.568636236,14.46147083
0.493909823,0.007591678,1.964913433,0.179608203,865.8767808,897.2137619,1,0.330147465,2.583198774,18.11345751
0.684905566,0.018715721,1.922601434,0.352528641,4024.67759,632.029836,1,0.330147465,1.414973348,6.031168417
0.38394257,0.01425904,1.013367702,0.202658104,903.4019018,1430.706,1,0.330147465,0.588831726,14.22583727
0.740280535,0.014926849,1.33751744,0.050274543,2373.221881,1219.693514,1,0.330147465,1.1430148,2.748396014
0.668866604,0.010534719,2.392611741,0.057707048,836.2712455,1030.297058,1,0.330147465,2.721810615,32.4055913
0.489569417,0.010778645,1.572054514,0.382845211,2056.12689,1144.82075,1,0.330147465,1.292256071,5.282725206
0.236708791,0.010485642,2.422940391,0.171683139,629.9850162,779.3868534,1,0.330147465,2.50242712,18.61468621
0.267969073,0.01453449,0.912585283,0.031059143,1390.002422,913.4535715,1,0.330147465,-0.910094889,6.808295291
0.208106748,0.011577858,1.574210974,0.209031016,4442.221055,1463.771174,1,0.330147465,-1.085128182,2.110963873
0.59664808,0.018503894,1.856668813,0.515631565,1414.82264,556.0928971,1,0.330147465,2.100370545,1.368525645
0.491863723,0.010161349,2.501923525,0.175237985,883.648488,922.9215311,1,0.330147465,2.84509804,0.303056986
0.282330214,0.01841344,0.610968341,0.128030465,771.3667221,1081.484598,1,0.330147465,-1.055024092,1.213448192
0.54522451,0.009527084,1.596218306,0.494426872,4869.150765,864.0404095,1,0.330147465,0.474216264,5.488371032
0.337203111,0.01200212,0.093192149,0.287097071,4351.063466,1464.060438,1,0.330147465,-5.653647026,6.34239158
0.492090419,0.018493109,2.69126337,0.155724352,3191.351124,1359.21097,1,0.330147465,2.161368002,5.922788372
0.580348073,0.007029824,1.458886022,0.355436267,3065.786138,557.6446018,1,0.330147465,0.707570176,4.891562018
0.606067168,0.014755068,0.550434051,0.078114504,3685.992261,1377.539498,1,0.330147465,-2.135488919,29.29016687
0.176303212,0.009096489,1.042840463,0.032878854,4251.437482,640.2014381,1,0.330147465,-2.89279003,14.78194201
0.461543814,0.016798764,2.045742955,0.199846848,3789.76064,856.5309218,1,0.330147465,1.041392685,6.076197156
0.537795609,0.014125622,0.469501415,0.461573549,2621.689636,1207.49994,1,0.330147465,-1.091514981,35.2320339
0.178579282,0.008896398,1.693603945,0.003482556,2619.506685,1498.415297,1,0.330147465,-0.368556231,1.595440142
0.631097017,0.011914412,1.059991604,0.009826532,1669.608433,1431.709225,1,0.330147465,0.696356389,12.45331184
0.364198474,0.011785003,0.934247218,0.361671266,1104.505045,871.5009673,1,0.330147465,0.170261715,1.761259492
0.690418782,0.009642908,2.01616297,0.260472228,3204.20179,510.0377185,1,0.330147465,1.86332286,7.373078203
0.358257432,0.015021867,2.05486337,0.069905944,1858.061777,822.3469108,1,0.330147465,1.505149978,4.173934389
0.26664029,0.008011252,2.175372249,0.34530966,4116.729618,1314.926752,1,0.330147465,0.440909082,7.379590933
0.450717806,0.015247541,0.777001838,0.309305675,1344.058802,572.3610145,1,0.330147465,-0.412289035,30.65733959
0.728793777,0.014120995,1.721420011,0.212159983,3579.398076,1434.527722,1,0.330147465,1.472756449,1.777061879
0.513535939,0.010877276,0.387271857,0.264919384,3157.177911,978.333657,1,0.330147465,-2.705533774,11.80119338
0.600410645,0.008020027,2.52511353,0.244567448,4713.364125,1410.002438,1,0.330147465,1.992995098,3.023704184
0.221450227,0.008331905,1.044276534,0.074357407,1546.845723,1000.801142,1,0.330147465,-0.896196279,2.35064913
0.240203529,0.015290212,2.560859182,0.068021283,519.8108077,903.2032431,1,0.330147465,2.591064607,4.302908085
0.224273687,0.008685384,0.857121082,0.046444807,4138.586356,565.2796176,1,0.330147465,-2.899629455,14.14893882
0.559142764,0.00801269,1.149951977,0.453857514,2710.586751,1473.470061,1,0.330147465,0.489958479,5.14409807
0.672498574,0.01034102,0.500218832,0.07251731,3985.714857,741.2330897,1,0.330147465,-2.37161107,10.30461866
0.630232869,0.007065126,1.730296666,0.347287,4617.003361,1064.538887,1,0.330147465,0.944482672,6.128319795
0.490515059,0.016744326,0.911260369,0.188199829,999.5154922,932.9262838,1,0.330147465,0.432969291,1.872871693
0.642420681,0.013202687,1.322567241,0.000846143,3541.249339,1077.836233,1,0.330147465,0.378397901,2.663520202
0.2507685,0.011833526,1.899843676,0.338260269,2808.174791,601.6961554,1,0.330147465,0.247973266,8.869239494
0.576917683,0.011639448,2.179964066,0.342648284,2393.809632,1342.677596,1,0.330147465,2.181843588,4.577335571
0.551518402,0.017848677,2.083497787,0.169312637,1994.803684,603.3065461,1,0.330147465,1.968949681,3.999541683
0.623497395,0.012255627,1.601726778,0.148611018,2491.392727,1191.234513,1,0.330147465,1.401400541,2.41411759
0.392234239,0.011477593,1.789184151,0.326821583,3843.466738,1418.701722,1,0.330147465,0.567026366,3.242678465
0.180172729,0.009372479,1.645053961,0.108448922,2688.144465,537.2177876,1,0.330147465,-0.818156412,12.6195451
0.491460758,0.015147007,1.563104738,0.430748823,2098.355201,856.9071608,1,0.330147465,1.209515015,3.786329677
0.700198293,0.008522034,2.553115672,0.476686498,4343.297006,619.2298207,1,0.330147465,2.250420002,0.814330641
0.696221754,0.01060796,1.646511933,0.365604209,4677.49369,1291.118729,1,0.330147465,1.008600172,2.11257368
0.300443336,0.013338889,1.291697481,0.03416685,961.5235689,1016.992561,1,0.330147465,0.670245853,0.8864244
0.588205439,0.007381525,1.726981662,0.094682139,478.0045826,1241.530742,1,0.330147465,2.571708832,6.499655014
0.406008667,0.015748284,2.206110048,0.079457277,4534.279434,616.4732281,1,0.330147465,0.71432976,0.221569415
0.461327412,0.013435151,1.227449075,0.506241456,3100.274566,1205.703092,1,0.330147465,0.103803721,12.73176953
0.390561834,0.007905456,2.358705492,0.066575221,3787.670046,981.6005585,1,0.330147465,1.212187604,1.62902074
0.198348282,0.008906405,1.239621767,0.151681097,4377.848533,812.0783548,1,0.330147465,-2.092051478,2.711917352
0.495520726,0.007104659,0.694456853,0.457273052,4340.364351,1382.956997,1,0.330147465,-1.446116973,10.55360519
0.639597969,0.016438754,1.481490097,0.275554786,3997.653848,1069.457165,1,0.330147465,0.658011397,2.160476929
0.188971199,0.013003287,2.406775253,0.384207568,4566.045155,605.3068402,1,0.330147465,-0.116338565,14.80519566
0.367130538,0.018702217,0.86650534,0.411994233,427.5761811,1113.819023,1,0.330147465,1.037426498,6.345376194
0.319260723,0.017677989,1.694380969,0.225657401,3899.101235,1469.015696,1,0.330147465,0.045322979,2.801645074
0.297219863,0.014303347,1.88620487,0.250252745,1574.168033,1209.216061,1,0.330147465,1.31386722,1.46352704
0.441324742,0.009985019,1.896556907,0.400826566,4757.765658,775.0498082,1,0.330147465,0.487138375,4.274384865
0.638420471,0.013429776,2.503331453,0.43887758,1829.613248,1313.144142,1,0.330147465,2.583198774,2.215950677
0.591257698,0.014421064,0.652214082,0.424389379,2106.219411,1075.182434,1,0.330147465,-0.338187314,20.51236259
0.196943984,0.009226873,1.356774724,0.141366441,1534.256049,1233.682235,1,0.330147465,-0.17327748,12.08315781
0.566777983,0.016277861,2.509705967,0.39366802,3003.865085,587.0448746,1,0.330147465,2.181843588,8.903633932
0.263062435,0.013925821,0.221363045,0.492472494,4312.730091,1273.851919,1,0.330147465,-4.316952962,16.53922613
0.422978988,0.011657439,1.818785449,0.255161621,2089.596308,1446.184386,1,0.330147465,1.457881897,2.324204721
0.746548135,0.008789701,1.196994976,0.139500274,4863.297731,1239.246316,1,0.330147465,0.06069784,6.308091129
0.598445301,0.018897195,0.96373796,0.303396662,3069.329816,1338.679379,1,0.330147465,-0.241088108,6.185633228
0.394422599,0.016677328,0.883054896,0.22421484,579.3679995,1010.093378,1,0.330147465,0.652246341,14.39793891
0.221316108,0.010383349,1.246351628,0.191135077,1679.441975,1014.029859,1,0.330147465,-0.415668776,4.547150476
0.68212643,0.018686784,1.107172543,0.093959139,4186.6708,545.0481997,1,0.330147465,-0.130181792,13.11518609
0.325698361,0.018610751,2.100218694,0.167545679,768.5864637,701.3388708,1,0.330147465,2.220108088,7.989759322
0.526408144,0.010040038,2.473308433,0.038156913,1607.842278,520.4704779,1,0.330147465,2.539076099,4.329835794
0.73397528,0.0118388,1.472114229,0.455822663,1946.64594,1071.043607,1,0.330147465,1.745855195,3.500030669
0.755315994,0.01200592,2.024508956,0.114255867,2281.017646,1324.109844,1,0.330147465,2.227886705,0.83673249
0.729110756,0.01496644,1.113807565,0.254337557,2686.702206,1142.846973,1,0.330147465,0.565847819,0.971350127
0.344321387,0.014816775,1.20066785,0.475379779,2659.714627,712.1056627,1,0.330147465,-0.355561411,11.67022113
0.743434217,0.010852421,0.786661603,0.189950114,1158.250225,894.9847891,1,0.330147465,0.664641976,17.93406999
0.24277778,0.014265615,0.132574488,0.479659961,2163.117418,770.5737474,1,0.330147465,-3.899629455,14.27465004
0.718045589,0.01750446,2.075289457,0.134149579,2029.940957,949.0322435,1,0.330147465,2.181843588,13.39735735
0.484610472,0.011891451,1.323451047,0.519604006,4841.275231,504.0948699,1,0.330147465,-0.214670165,8.862397317
0.535254934,0.010761658,0.688545906,0.410431839,4829.591049,1241.104728,1,0.330147465,-1.698970004,12.77646749
0.3873266,0.013922849,2.454202855,0.400471422,2822.096663,786.2104695,1,0.330147465,1.692846919,1.596432946
0.463061788,0.017347923,1.870139439,0.194428172,1776.361945,1212.384353,1,0.330147465,1.739572344,1.685523538
0.264573993,0.011677136,1.90291074,0.195074005,2493.134263,706.1141571,1,0.330147465,0.440909082,4.768881576
0.645382631,0.012294453,1.342361386,0.083654137,4250.994112,642.2271609,1,0.330147465,0.184691431,9.625778049
0.378213731,0.01762337,1.397939336,0.186415053,2362.518022,733.8661392,1,0.330147465,0.173186268,3.194712221
0.588418514,0.017227437,2.489220506,0.285224594,3153.068522,811.4338334,1,0.330147465,2.161368002,1.741143535
0.4123231,0.010759575,1.477306095,0.376709566,998.9128768,791.6858621,1,0.330147465,1.588831726,6.282120232
0.654900305,0.016314809,0.704921545,0.198772104,2327.339908,1126.246483,1,0.330147465,-0.663540266,2.657024631
0.398602168,0.016471537,1.950418341,0.054221014,4742.792772,1433.262664,1,0.330147465,0.495544338,2.053709711
0.220571793,0.017666895,0.884107292,0.245489186,1617.343385,1060.804115,1,0.330147465,-1.345823458,3.045140416
0.50902108,0.010565831,0.966040338,0.107233776,2564.559238,913.6696787,1,0.330147465,-0.404503778,2.88245349
0.231047154,0.01495632,0.675930558,0.189358845,3340.772802,901.0098164,1,0.330147465,-3.130181792,4.491620987
0.520098016,0.012430161,0.288416734,0.037129666,550.4020973,930.8712356,1,0.330147465,-2.003050752,24.93395042
0.32810366,0.018595023,1.186621163,0.025416876,74.9256921,908.3463621,1,0.330147465,1.989004616,25.6008519
0.69251721,0.017717454,0.87277752,0.25424109,2945.914807,732.4380317,1,0.330147465,-0.247951552,1.005271431
0.534878743,0.014798415,2.309346255,0.073073108,4431.981527,1196.807398,1,0.330147465,1.519827994,2.290632408
0.697434835,0.007091704,0.737021948,0.164565691,4752.508164,956.6449167,1,0.330147465,-1.363512104,12.10266149
0.196155307,0.012028047,1.713254314,0.517820757,1415.805856,1407.204737,1,0.330147465,0.683947131,6.225974569
0.545874449,0.016476712,2.520981752,0.136774983,2568.291596,875.729189,1,0.330147465,2.264817823,3.339477205
0.325789083,0.016280187,1.826862986,0.281026228,2744.089388,1006.811343,1,0.330147465,0.621176282,2.989171627
0.483469793,0.01710061,1.513863388,0.452886695,4494.791726,626.2958118,1,0.330147465,0.075546961,10.37877638
0.713632624,0.017803592,1.880761836,0.473714855,5148.909073,1043.670487,1,0.330147465,1.294466226,1.180052432
0.750766416,0.013619249,0.612505678,0.464763662,1632.319552,573.3808763,1,0.330147465,0.505149978,36.21619786
0.372136016,0.017387374,0.817365873,0.350382308,3485.339108,1171.120799,1,0.330147465,-1.625251654,2.627961354
0.718222904,0.01320243,2.571649443,0.226405825,4314.043018,878.6163472,1,0.330147465,2.255272505,5.666724289
0.590683638,0.015159785,0.489849502,0.356889691,825.4513026,1058.48561,1,0.330147465,0.029383778,13.28528966
0.572106122,0.016999948,2.470802767,0.279250114,3759.276475,1317.203322,1,0.330147465,2.025305865,0.644237652
0.314224027,0.014868992,1.002166531,0.389064205,3102.880697,1199.837142,1,0.330147465,-1.148130399,13.96452016
0.206625018,0.008517173,1.930266731,0.329000963,1129.079043,824.8775385,1,0.330147465,1.212187604,0.371448634
0.409940995,0.008412585,2.689006045,0.307176023,3928.622662,1332.575901,1,0.330147465,1.753583059,5.316314182
0.442170196,0.0178994,0.945976733,0.314457873,1045.305647,1478.968331,1,0.330147465,0.541579244,9.963395415
0.587337716,0.012623234,1.426691719,0.335219874,3717.888134,1343.870937,1,0.330147465,0.586587305,0.637414246
0.496051556,0.008105889,1.051190262,0.384763854,1633.930784,753.2659146,1,0.330147465,0.416640507,22.08915771
0.629111335,0.015984003,2.434600472,0.18125274,2486.433012,1393.76141,1,0.330147465,2.340444115,15.28197688
0.454965483,0.007294189,1.823927322,0.123138351,3055.913164,667.2628928,1,0.330147465,0.876217841,2.661709167
0.7148929,0.018363825,0.961809199,0.519813711,2289.913228,934.2895455,1,0.330147465,0.663700925,6.190284595
0.347561227,0.017755642,0.608560039,0.273016266,3454.012402,1042.638568,1,0.330147465,-2.614393726,17.75183668
0.720278559,0.017087088,0.286769648,0.038006777,2600.78589,1106.935192,1,0.330147465,-3.252588192,28.81002625
0.655838748,0.012195548,1.277398009,0.44427714,746.6089757,770.6958035,1,0.330147465,1.896526217,2.111225921
0.478971749,0.013656571,1.895403746,0.148071758,4671.044587,1027.607879,1,0.330147465,0.627365857,1.312488785
0.323557108,0.018347412,1.749327801,0.279867202,459.8557422,1357.665823,1,0.330147465,2.146128036,4.888370981
